entite,page_nom,page_id,ad_id,debut,fin,plateformes,texte,titres,url_apercu
ANVOL,La Volaille Française,1620384037978108,4390885204480950,2025-12-22,2025-12-30,instagram,"Faites sensation pendant les fêtes avec cette recette d’exception : suprêmes de chapon fermier Label Rouge, légumes et chutney de mangue 🌟🍗🥭
 
Une volaille tendre, de qualité et savoureuse sublimée par une touche exotique : l’association parfaite pour régaler les papilles de vos convives !
 
N’oubliez pas de nous partager vos réalisations 😋
 
#volaillefrançaise #volaillesfestives #recettefêtes #chapon #mangue",,https://www.facebook.com/ads/archive/render_ad/?id=4390885204480950&access_token=JETON_RETIRE
ANVOL,La Volaille Française,1620384037978108,866150582683509,2025-12-22,2025-12-30,instagram,"Pour les fêtes, régalez vos convives avec notre recette sucrée-salée : pintade rôtie au cidre, pomme et purée maison 😋🌟
 
Des saveurs douces et réconfortantes relevées par le pétillant du cidre et le rustique de la pintade !
 
#volaillefrançaise #volaillesfestives #pintade #cidre #sucrésalé #recettefêtes",,https://www.facebook.com/ads/archive/render_ad/?id=866150582683509&access_token=JETON_RETIRE
ANVOL,La Volaille Française,1620384037978108,2036799157105899,2025-12-22,2025-12-31,instagram,"Pour la fin d’année, préparez de nombreux plats avec de la Volaille Française 🐔🇫🇷 Son grand avantage : elle reste bon marché même en période de fêtes ! Le top pour de la gourmandise sans modération 😋
 
#volaillefrançaise #volaillesfestives #bonmarché #recettepaschère #fêtes",,https://www.facebook.com/ads/archive/render_ad/?id=2036799157105899&access_token=JETON_RETIRE
ANVOL,La Volaille Française,1620384037978108,1517202962899828,2025-12-22,2025-12-30,instagram,"C’est parti pour 1 mois sous le signe des Volailles Festives 🐓🦃🦆🪿✨
 
Pour préparer les fêtes, découvrez des recettes et des tips à propos de nos espèces variées : poulet, dinde, canard, pintade, oie, chapon, poularde... les inspirations sont nombreuses pour sublimer vos repas de la fin d’année 🤩🎄
 
Restez connectés !
 
#volaillefrançaise #volaillesfestives #inspiration #recettefêtes #fêtes #recettenoël",,https://www.facebook.com/ads/archive/render_ad/?id=1517202962899828&access_token=JETON_RETIRE
ANVOL,La Volaille Française,1620384037978108,1575697777098455,2025-12-22,2025-12-31,facebook,"Pour vos repas de fête, pensez à acheter de la Volaille Française 🐔🇫🇷

👀 Nos produits sont facilement repérables au rayon frais avec le logo bleu-blanc-rouge ""Volaille Française"" !

Alors, quelle(s) volaille(s) allez-vous cuisiner pour la fin d'année ? 🍗🎄",,https://www.facebook.com/ads/archive/render_ad/?id=1575697777098455&access_token=JETON_RETIRE
ANVOL,La Volaille Française,1620384037978108,1776095929920078,2025-12-22,2025-12-31,facebook,"Transportez vos convives avec notre recette d'oie laquée aux épices 🪿💫

🍍 Des fruits exotiques juteux : clémentines, mangues, ananas, grenade
🫚 Des épices envoutantes : poivre du Sichuan, cardamome verte

Associés à une oie fermière de qualité Label Rouge, vous offrirez à vos invités un repas de fête d'exception !

La recette : https://www.jaimelavolaille.fr/recette/oie-fermiere-label-rouge-laquee-aux-epices",,https://www.facebook.com/ads/archive/render_ad/?id=1776095929920078&access_token=JETON_RETIRE
ANVOL,La Volaille Française,1620384037978108,842213908440194,2025-12-22,2025-12-31,facebook,"Avec la Volaille Française pendant les fêtes, non seulement vous vous régalez, mais vous continuez de prendre soin de vous 💪❤️

Source de protéines maigres, la volaille vous aide :
⚡à la réparation des tissus et le maintien de la masse musculaire
👌 au bon fonctionnement de votre système immunitaire

Alors savourez sans remords, c’est bon pour vous ! 😋",,https://www.facebook.com/ads/archive/render_ad/?id=842213908440194&access_token=JETON_RETIRE
ANVOL,La Volaille Française,1620384037978108,1508653130364309,2025-12-22,2025-12-31,facebook,"Pour les fêtes, régalez vos convives avec notre recette sucrée-salée : pintade rôtie au cidre, pomme et purée maison 😋🌟

Des saveurs douces et réconfortantes relevées par le pétillant du cidre et le rustique de la pintade !

Les étapes de la recette : https://www.jaimelavolaille.fr/recette/pintade-rotie-au-cidre-pomme-puree",,https://www.facebook.com/ads/archive/render_ad/?id=1508653130364309&access_token=JETON_RETIRE
ANVOL,La Volaille Française,1620384037978108,880992224460872,2025-12-22,2025-12-31,facebook,"Pour la fin d'année, préparez de nombreux plats avec de la Volaille Française 🐔🇫🇷 Son grand avantage : elle reste bon marché même en période de fêtes ! Le top pour de la gourmandise sans modération 😋

Retrouvez toutes nos recettes festives sur https://www.jaimelavolaille.fr/recette",,https://www.facebook.com/ads/archive/render_ad/?id=880992224460872&access_token=JETON_RETIRE
ANVOL,La Volaille Française,1620384037978108,1290530166172689,2025-12-22,2025-12-31,facebook,"Faites sensation pendant les fêtes avec cette recette d'exception : suprêmes de chapon fermier, légumes et chutney de mangue 🌟🍗🥭

Une volaille tendre, de qualité et savoureuse sublimée par une touche exotique : l'association parfaite pour régaler les papilles de vos convives !

La recette : https://www.jaimelavolaille.fr/recette/supremes-de-chapon-fermier-label-rouge 

N'oubliez pas de nous partager vos réalisations 😋",,https://www.facebook.com/ads/archive/render_ad/?id=1290530166172689&access_token=JETON_RETIRE
ANVOL,La Volaille Française,1620384037978108,3346300535523590,2025-12-22,2025-12-31,facebook,"C'est parti pour 1 mois sous le signe des Volailles Festives 🐓🦃🦆🪿✨

Pour préparer les fêtes, découvrez des recettes et des tips à propos de nos espèces variées : poulet, dinde, canard, pintade, oie, chapon, poularde... les inspirations sont nombreuses pour sublimer vos repas de la fin d'année 🤩🎄 

Pour plus d'idée, rdv sur https://www.volailles-festives.fr/",,https://www.facebook.com/ads/archive/render_ad/?id=3346300535523590&access_token=JETON_RETIRE
ANVOL,La Volaille Française,1620384037978108,870849175478697,2025-12-08,2025-12-31,facebook | instagram,🎄✨ Faites confiance au savoir-faire exceptionnel de nos producteurs français pour des moments gourmands magiques ! ⏎ 🎄✨ Faites confiance au savoir-faire exceptionnel de nos producteurs français pour des moments gourmands magiques ! ⏎ 🎄✨ Faites confiance au savoir-faire exceptionnel de nos producteurs français pour des moments gourmands magiques ! ⏎ 🎄✨ Faites confiance au savoir-faire exceptionnel de nos producteurs français pour des moments gourmands magiques ! ⏎ 🎄✨ Faites confiance au savoir-faire exceptionnel de nos producteurs français pour des moments gourmands magiques ! ⏎ 🎄✨ Faites confiance au savoir-faire exceptionnel de nos producteurs français pour des moments gourmands magiques !,Dinde de Noël | Poularde Label Rouge | Caille aux raisins | Pintade roti | Mini Sandwich Poulet | Pigeonneau-bisque,https://www.facebook.com/ads/archive/render_ad/?id=870849175478697&access_token=JETON_RETIRE
ANVOL,volaillefrancaise,570333576168311,27909001682101358,2026-08-17,,facebook | instagram | audience_network | messenger | threads,"Les tartines, c’est le déjeuner estival parfait ! ☀️ Notre version pain ciabatta croustillant, filets de canard, burrata fondante et pêches rôties devrait finir de vous convaincre 😉
 
Une recette qui fait tout son effet avec des accords inattendus, entre douceur fruitée et caractère du canard 😍
 
#VolailleFrançaise #RecetteDété #Culinarité #BienManger",,https://www.facebook.com/ads/archive/render_ad/?id=27909001682101358&access_token=JETON_RETIRE
ANVOL,volaillefrancaise,570333576168311,1044075235157199,2026-08-09,2026-08-13,instagram,"Quand on veut manger simplement, sans y passer trop de temps, la Volaille Française est la meilleure solution ! 😍
 
Facile à cuisiner, facile à décliner, elle offre une multitude de possibilités en cuisine, pour varier facilement les recettes selon les envies.
 
Retrouvez toutes les inspirations recettes sur notre site.
 
#VolailleFrançaise #CuisineDuQuotidien #IdéesRepas",,https://www.facebook.com/ads/archive/render_ad/?id=1044075235157199&access_token=JETON_RETIRE
ANVOL,volaillefrancaise,570333576168311,2080120926211164,2026-08-06,2026-08-10,instagram,"Ce soir, on met tout le monde d’accord à table !
 
Avec une cuisse de poulet fermier Label Rouge, une sauce barbecue et un coleslaw maison, vous avez un plat complet, gourmand et facile à préparer.🔥
 
Une recette simple, conviviale et 100 % plaisir ! 😍
 
#VolailleFrançaise #LabelRouge #BienManger #RecetteFacile #CuisineDuQuotidien",Cuisse de Poulet fermier Label Rouge sauce barbecue et son coleslaw - J'aime la volaille,https://www.facebook.com/ads/archive/render_ad/?id=2080120926211164&access_token=JETON_RETIRE
ANVOL,volaillefrancaise,570333576168311,1838987850413998,2026-07-17,2026-07-20,instagram,"L’été, on privilégie les moments simples et des produits en lesquels on a confiance 🇫🇷
 
Choisir la Volaille Française pour vos barbecues, c’est faire le choix :
✅ D’une origine française garantie
✅ D’une traçabilité claire, de l’élevage à l’assiette
✅ D’engagements portés par toute une filière
 
De quoi profiter pleinement de vos moments, en sachant exactement ce que l’on met sur le grill 😍
 
#VolailleFrançaise #Garanties #OrigineFrance #Barbecue #ConsommerFrançais",,https://www.facebook.com/ads/archive/render_ad/?id=1838987850413998&access_token=JETON_RETIRE
ANVOL,volaillefrancaise,570333576168311,1035417942299888,2026-07-08,2026-07-12,instagram,"Grâce à son apport en protéines, la Volaille Française contribue à des repas nourrissants et équilibrés.
 
Une façon simple de bien manger, tout en continuant à se faire plaisir 😋
 
#VolailleFrançaise #AtoutsNutrition #MangerÉquilibré #CuisineDété",,https://www.facebook.com/ads/archive/render_ad/?id=1035417942299888&access_token=JETON_RETIRE
ANVOL,volaillefrancaise,570333576168311,2634329503680947,2026-07-01,2026-07-05,instagram,"Où que vous soyez cet été, la confiance reste au menu 🇫🇷
 
Le logo Volaille Française agit comme un repère clair : il indique l’origine, les engagements et la traçabilité, sans avoir besoin de tout décrypter.
 
👉 Un signe simple pour continuer à bien choisir, même loin de chez soi.
 
#VolailleFrançaise #Garanties #OrigineFrance #Traçabilité",,https://www.facebook.com/ads/archive/render_ad/?id=2634329503680947&access_token=JETON_RETIRE
ANVOL,volaillefrancaise,570333576168311,2852637098433744,2026-06-25,2026-07-01,instagram,"Quand il fait chaud, on a surtout envie de recettes simples et rapides. Et ça tombe bien : la volaille est idéale pour les repas d’été ! ☀️
 
🥗 En salade, elle se prépare en quelques minutes

🔥 À la plancha ou au barbecue, elle plaît à tous et se décline à l’infini

🧺 En pique-nique, elle est facile à transporter et à partager
 
Et vous, comment aimez-vous manger de la Volaille Française pendant votre été ?
 
#VolailleFrançaise #RecettesFaciles #CuisineDété #Accessible #IdéesRepas",,https://www.facebook.com/ads/archive/render_ad/?id=2852637098433744&access_token=JETON_RETIRE
ANVOL,volaillefrancaise,570333576168311,1076536871718165,2026-06-22,2026-06-24,instagram,"Fête de la Musique : place aux recettes faciles à emporter ! 🎶
 
On vous donne quelques inspirations gourmandes et rapides  :
 
🥖 Sandwich à la Volaille Française
🍞 Focaccia à la Pintade
🌯 Shawarma de Dinde
🥪 Toast campagnard Poulet
 
A emporter partout et à savourer jusqu’à la dernière note ! 😍
 
#VolailleFrançaise #Praticité #CuisineFacile #FêteDeLaMusique #PlaisirSimple",,https://www.facebook.com/ads/archive/render_ad/?id=1076536871718165&access_token=JETON_RETIRE
ANVOL,volaillefrancaise,570333576168311,1355121930117665,2026-06-17,2026-06-23,instagram,"Saviez-vous que la volaille est un véritable concentré de bienfaits ? 🐔✨
 
Riche en vitamines B3, B6, B12 et en minéraux essentiels (fer, zinc, phosphore), elle contribue à booster votre énergie, soutenir votre système immunitaire et favoriser votre santé musculaire.
 
Un choix gourmand qui vous fait du bien 😋
 
#VolailleFrançaise #AtoutsNutrition #BienManger #Énergie #MangerÉquilibré",,https://www.facebook.com/ads/archive/render_ad/?id=1355121930117665&access_token=JETON_RETIRE
ANVOL,volaillefrancaise,570333576168311,1309063201204291,2026-06-09,2026-06-23,facebook | instagram | audience_network | messenger | whatsapp | threads,"Envie d’une recette qui change pour le début de l’été ? ☀️
 
Cette salade joue sur les contrastes : des pâtes croustillantes cuites 15 à 20 min au four ou au airfryer, de la dinde délicatement citronnée, des jeunes pousses, des légumes bien croquants et quelques copeaux de fromage pour la gourmandise.
 
Un vrai jeu de textures chaud/froid et croustillant/frais, aussi attractif visuellement que savoureux à la dégustation.🌿
 
#VolailleFrançaise #RecetteDété #Culinarité #DindeFrançaise #BienManger",,https://www.facebook.com/ads/archive/render_ad/?id=1309063201204291&access_token=JETON_RETIRE
ANVOL,volaillefrancaise,570333576168311,875331255624232,2026-06-03,2026-06-08,instagram,"En été aussi, la Volaille Française permet de composer des repas simples, variés, gourmands, et accessibles ! À la maison, sur le pouce ou à partager, elle s’adapte facilement à toutes les envies et à tous les moments de la journée.
 
👉 Un bon réflexe pour se faire plaisir tout l’été et toute l’année : choisir une volaille avec le logo Volaille Française ! 🇫🇷
 
#VolailleFrançaise #Accessible #PetitBudget #CuisineDété #IdéesRepas",,https://www.facebook.com/ads/archive/render_ad/?id=875331255624232&access_token=JETON_RETIRE
