id,date,createur,pays_createur,marques,label,video,releve_le
v24044gl0000d5bppr7og65k1b1ekd90,20260102,cursedboy1,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/ogFNs7SPI0iJxyC7ALBXqcieTUXqwA0ICJnDIC~tplv-noop.image?dr=18692&refresh_token=5db686f6&x-expires=1787657977&x-signature=O1aJBKxbHS%2BNcXIdW8poVOAT%2FoE%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=",2026-08-25 05:39 UTC
v0f044gc0000cirjf2rc77u4jhkt87ig,20230719,fabianflecheux,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-68c710-no/oQw3lnoIhFzAWnif5kAGyyOvEcnhICAWEEgHtU~tplv-noop.image?dr=18692&refresh_token=58b7234f&x-expires=1787657998&x-signature=iBt3qewR41aIlA22ZSJTgpxYgXQ%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v0",2026-08-25 05:39 UTC
v24044gl0000d0hhqfvog65t11fvdqs0,20250513,unmonde2reves,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oczLLffDIE60j2QIEHw48R6jjDWAJEpIFDkfIA~tplv-noop.image?dr=18692&refresh_token=2e1f8f64&x-expires=1787657989&x-signature=Yvqzcg7oMkFDC6IGF2YFXAB4Oxg%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v240",2026-08-25 05:39 UTC
v24044gl0000d2hdpm7og65qq3rflin0,20250818,leopoldine1811,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/ocBPK6baAcO324u0B9IIzBSW6IyZiPjGYiELi~tplv-noop.image?dr=18692&refresh_token=f22214e8&x-expires=1787658004&x-signature=xQjO1%2F1q17RzzUl8Ncticln7HyM%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v24",2026-08-25 05:39 UTC
v24044gl0000ct7c5jvog65lnj6k3d8g,20241203,smiles1113,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/ogisRCQGdGwWakDLIEewPAIeRWqOeOkAZGQyBf~tplv-noop.image?dr=18692&refresh_token=ee65a290&x-expires=1787657984&x-signature=%2BM%2FZZxJuiAq8Mo31DIA3tYtGrJQ%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=",2026-08-25 05:39 UTC
v24044gl0000d1io4svog65kkc90hudg,20250702,mot_h5,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oooQkHlRzBeEYAFRpFRIi46DVZEQgVfJnJgDEb~tplv-noop.image?dr=18692&refresh_token=835b2dcf&x-expires=1787657992&x-signature=O6FTpCDXImskHqvyUM4qfeuMKvg%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v240",2026-08-25 05:39 UTC
v24044gl0000d26eoe7og65qgok6uogg,20250801,notrebelletribu,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oAeLwhRgzKiGfDGsAxItdeIPLIAjYQGq8E9Gqg~tplv-noop.image?dr=18692&refresh_token=c4360b91&x-expires=1787658014&x-signature=qENvmWe3fPPYnsXG9mGTTNrMz2A%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v240",2026-08-25 05:39 UTC
v24044gl0000d18htafog65p0m0bav10,20250617,family_fanich,,,Paid Partnership,"[{""cover_image_url"": ""https://p19-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oQQgLLeGIgkmjVQIFHqIlo8jRDtANI1fLcfTgA~tplv-noop.image?dr=18692&refresh_token=3c5f049d&x-expires=1787658002&x-signature=ub2ywcekhDhjS6pdDyCBKx8b%2BDA%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v2",2026-08-25 05:39 UTC
v24044gl0000cuiuvhnog65q7ggpdcmg,20250207,mcdonaldsfrance,,,Promotional Content,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/o8GLUgNNgMalZQIXeeM3i4osueS07AyID8AfLe~tplv-noop.image?dr=18692&refresh_token=3c7dbf21&x-expires=1787657970&x-signature=9rpI8zDPH%2FpfJy6HqNIRbxqSwhU%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v2",2026-08-25 05:39 UTC
v24044gl0000d50p6rfog65poj3ih070,20251216,bryanbragy,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oAftNzFcQEA5lsrFZJpEDD2BQQ7YkRRfgAiFaR~tplv-noop.image?dr=18692&refresh_token=79d3a118&x-expires=1787658005&x-signature=NXEoZKL%2FLUQ%2FSUddFo0LioA1uoo%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=",2026-08-25 05:39 UTC
v24044gl0000cvkv1knog65j3depp580,20250331,beyoofood,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/okfPQ5jXIJD0sTREe4FDSIgvLg8rQADmfKBINA~tplv-noop.image?dr=18692&refresh_token=781859b0&x-expires=1787657989&x-signature=UYmFtkT6g20ozQKNhawsvGQOUcA%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v240",2026-08-25 05:39 UTC
v24044gl0000ctcpj27og65u6cphs48g,20241211,remydavid_,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-maliva-p-0068c799-us/og9IEnyREFAZpWFgIRYDkIYeZEm1m8nZrFmfBi~tplv-noop.image?dr=18692&refresh_token=2cbeb32c&x-expires=1787658014&x-signature=Lz8oWTRJkjNSDqCAu6biZUmfq4M%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoI",2026-08-25 05:39 UTC
v0f044gc0000cmfd8f7og65rv4qucnb0,20240110,jujulvdrr,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-68c710-no/9b482dd71dd0455aaaca03a9355970ca_1704907962~tplv-noop.image?dr=18692&refresh_token=f5191a54&x-expires=1787657998&x-signature=uw8u1AakCPxT6Gb3kJe%2FZf4Nxyw%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&Vid",2026-08-25 05:39 UTC
v24044gl0000d6boio7og65u3cfgr1m0,20260219,caliche.ofi2,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/osgJNE48pFElihgeADBACtDlFKlIkIfRiExGXs~tplv-noop.image?dr=18692&refresh_token=c6cc7768&x-expires=1787658040&x-signature=E27XU63%2Fu1TKX3r%2FCatQBBELztE%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=",2026-08-25 05:39 UTC
v24025gl0000d1d72t7og65tqs42n340,20250624,konbini,,,Paid Partnership,"[{""url"": ""https://v16m.tiktokcdn.com/44bd48693642fdeaa1ce8b317ead3ea5/6a8d7f56/video/tos/useast2a/tos-useast2a-ve-68c810-euttp/oMRGQtA3ICpOEDgXeuLLnuXAI1IfpMqgCAeLrx/?a=475769&bti=ODM6N2YuLjY6&&bt=817&ft=.NpOcInz7ThciykGXq8Zmo&mime_type=video_mp4&rc=ODllZTplNzk7NjZpOmZnO0BpMzY1dnc5cnc6NDMzbzgzNUBeYm",2026-08-25 05:39 UTC
v24044gl0000d2hi2efog65qmn21opu0,20250818,popslaynews,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/okQjcZwUfAIsSCqmHBI0cLA8JiCyiCCctZtIB6~tplv-noop.image?dr=18692&refresh_token=12fea5a1&x-expires=1787658015&x-signature=WvA1ZSis0Tna%2FohiUQ8oIBYGVik%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v2",2026-08-25 05:39 UTC
v24044gl0000d1ci46fog65s3to19l0g,20250623,qwunt1,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/owCA2MEwytAiBiJI5TI18Lf3dEB5CAWIUBr0HZ~tplv-noop.image?dr=18692&refresh_token=56654883&x-expires=1787658020&x-signature=afCZ4i1kOR1sSe86bjK6142HRYI%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v240",2026-08-25 05:39 UTC
v24044gl0000d4ujqgnog65kseu30vag,20251213,antoinesentenac,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/osFfIjkeAqTGAgDrk4gzvRLGRBW0QneeG9HUGw~tplv-noop.image?dr=18692&refresh_token=104583d2&x-expires=1787657997&x-signature=s21eamc3pBC%2BM6kLwzdRt3e9lgE%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v2",2026-08-25 05:39 UTC
v24044gl0000d3futgvog65gkovgdci0,20251003,sophialovesbump,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/owL2yEHRvA4aLyHCICP9ej7DIqfeg4waImQAgG~tplv-noop.image?dr=18692&refresh_token=7b179a4b&x-expires=1787657981&x-signature=%2BXuG1f0TuHXFc8stSGSahrRdjnQ%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v2",2026-08-25 05:39 UTC
v24044gl0000d40bfofog65rrrmal6p0,20251028,mcdonaldsfrance,,,Promotional Content,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/o4jDfFLfBdhfQ3Av9SHLAkIBGnIIQoVlDWbNEA~tplv-noop.image?dr=18692&refresh_token=0636f04d&x-expires=1787657970&x-signature=C6gtyAlar2bEdI3JPfHqptOjRcI%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v240",2026-08-25 05:39 UTC
v24044gl0000d03r277og65m23kpsfkg,20250422,la__puissance__7,,,Paid Partnership,"[{""cover_image_url"": ""https://p19-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/osIkHoeEsB7LrgRdsMIAsFEFEsD3PBCLIfpcXk~tplv-noop.image?dr=18692&refresh_token=ca6aec75&x-expires=1787658001&x-signature=ytk9vgLLtVCH3A7upalWUlO2SMs%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v240",2026-08-25 05:39 UTC
v24044gl0000d6td46nog65uslg9ftsg,20260318,julya66_,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/owSIEgs5EFA5ouMgIRBDkaCXt90KIep6vFWfBz~tplv-noop.image?dr=18692&refresh_token=2be04a55&x-expires=1787657993&x-signature=SugKtTWmb%2B39l5IB%2FroWLapyync%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=",2026-08-25 05:39 UTC
v09044g40000cg74b8jc77u36tltlfrg,20230312,jaylaux,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-maliva-p-0068/oUIMckqE2BkNSQRaM9QAQ8DBWinkfDBf3bui0J~tplv-noop.image?dr=18692&refresh_token=21e9854e&x-expires=1787658027&x-signature=At36Rc8HmhKOFAoBk6UNe1lxb34%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v0904",2026-08-25 05:39 UTC
v24044gl0000d3pskgnog65krtp7eav0,20251018,marineente,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oYvIwhVuFDy8Tkuz8eFPgpIERApzC8CfEKBoj8~tplv-noop.image?dr=18692&refresh_token=0d97af45&x-expires=1787658014&x-signature=AZZUwePAPcFsBvNauQcFVNy1kV8%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v240",2026-08-25 05:39 UTC
v24044gl0000d49ls77og65vn9cv3ehg,20251111,doctor.phone50,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oE9uE4TERklfx4ojXgC1QIEEIAupnfDG2czFFB~tplv-noop.image?dr=18692&refresh_token=c54ba15d&x-expires=1787658029&x-signature=D%2FxnwoxV0fLDINNjDCgIeaS%2BM40%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=",2026-08-25 05:39 UTC
v24044gl0000d0j16q7og65l23vtbbi0,20250515,looucheuse,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oYRCbVAZfIWcQ6fQAkBrIFImebIsWDLIrGUjTL~tplv-noop.image?dr=18692&refresh_token=9fb7d23c&x-expires=1787658014&x-signature=SM6w2lbdDvjsV7jkYU4MTDCF8hc%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v240",2026-08-25 05:39 UTC
v24044gl0000d4tco1nog65horvrsa8g,20251211,homebyss,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/ogBggIENNMAeMfvfQZWOLjSNzI4ApDmdg78qrQ~tplv-noop.image?dr=18692&refresh_token=00224553&x-expires=1787658012&x-signature=NhU1MS4noMiu5u5dy7mEQbzsXvs%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v240",2026-08-25 05:39 UTC
v24044gl0000cveplsnog65i12a2mupg,20250321,mademoiselle.azalea,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/o0nZnFIkrBDWghAyEJXEBFSdzkFCR3eEnJmEfX~tplv-noop.image?dr=18692&refresh_token=47a57a04&x-expires=1787658008&x-signature=V3lY6zinmQVMz8hUHWkinYSGVIk%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v240",2026-08-25 05:39 UTC
,20251014,mcdonaldsfrance,,,Promotional Content,[],2026-08-25 05:39 UTC
v0f044gc0000cpjjosvog65rm8imbdb0,20240610,anaisquadratus,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-useast2a-p-0037-euttp/ogOcBftiBhVzi0VC5niP5JEKMAnIsWlo7mI54A~tplv-noop.image?dr=18692&refresh_token=17a8036e&x-expires=1787657989&x-signature=6vKDLS0avalQBn58mqkx0DJWEgs%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&Video",2026-08-25 05:39 UTC
v0f044gc0000crdj50vog65qkndafofg,20240906,qasimyttech,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-68c710-no/2da0dc5e7ec34b93be3d51f84b9cd902_1725641644~tplv-noop.image?dr=18692&refresh_token=c1629330&x-expires=1787658006&x-signature=pYIRl%2FUjB6%2BmFoLMYjCStjgAW6Y%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&V",2026-08-25 05:39 UTC
v24044gl0000d0vidnvog65nu7csqbsg,20250603,cleanyourhomee,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/ok7cfAa3kQEHOEQgJfFfWGAhXKAd2yQ4GUDvRf~tplv-noop.image?dr=18692&refresh_token=698f8562&x-expires=1787658042&x-signature=jaFlOpR%2BNeMo0705LKYcfuhzjNU%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v2",2026-08-25 05:39 UTC
v24044gl0000cve40q7og65t11avqecg,20250320,mcdonaldsfrance,,,Promotional Content,"[{""cover_image_url"": ""https://p19-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oEnWk74EoBcIEAFR6F6QKmDDO3Evg2fOfBgDEy~tplv-noop.image?dr=18692&refresh_token=4bf6656d&x-expires=1787657970&x-signature=8%2B7NpGdGAgAzMpvntoCHf4tBdCw%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v2",2026-08-25 05:39 UTC
v24044gl0000d51bs9nog65tq7v5d75g,20251217,gartin591,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/owpF4kDTFWnmQvCCtRnLABWEo75EIkBfgprfAE~tplv-noop.image?dr=18692&refresh_token=c7a9ba5c&x-expires=1787658004&x-signature=5e0eCtly1bpx61JonM0SvtdqNMY%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v240",2026-08-25 05:39 UTC
v24044gl0000d3khi7fog65ube743dsg,20251010,silentplayy,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/o0p5eFBRkDor65EkGgU4AlVBIftdWcFE9IIRRD~tplv-noop.image?dr=18692&refresh_token=5a1908e1&x-expires=1787658031&x-signature=bUNw3QKnaxmXC1i0O28tBPgHADA%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v240",2026-08-25 05:39 UTC
v09044g40000cfv31fbc77u1u75qk1og,20230228,americanfille,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-maliva-p-0068/0d9a929ec7b249dfa68f8932a1eec515_1677603277~tplv-noop.image?dr=18692&refresh_token=21b2b6c9&x-expires=1787658132&x-signature=vn8LhT3VlvN6P2uGo1cmUsTJ13Q%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=",2026-08-25 05:39 UTC
v0f044gc0000cpnviovog65ib3b2ff70,20240617,ivanamrn,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-68c710-no/102465a9a88147969bb5370419aef005_1718614689~tplv-noop.image?dr=18692&refresh_token=4c73576c&x-expires=1787657996&x-signature=gJfp0rad9RtfiSijctXTQEMZo%2Fg%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&Vid",2026-08-25 05:39 UTC
v0f044gc0000crulrcfog65levtb0di0,20241002,natdailyoff,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-68c710-no/ce7db25485524c6a81fbd4e186060460_1727881224~tplv-noop.image?dr=18692&refresh_token=9dc787ba&x-expires=1787658021&x-signature=mSkWVqZvfYpoIiVKGARj1j%2FZ0dw%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&Vid",2026-08-25 05:39 UTC
v26044gc0000d9gcmkfog65qe6d1fbr0,20260722,mcdonaldsfrance,,,Promotional Content,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-useast2a-p-0037-euttp/ocBIBiooIc1BXGC2IAg4rziOZM20yBfG6nALWo~tplv-noop.image?dr=18692&refresh_token=9515a37f&x-expires=1787657974&x-signature=W842SEycYQ3Li2VC5nrBKsCC06Y%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&Video",2026-08-25 05:39 UTC
v0f044gc0000clhmeanog65q3fodqp9g,20231126,el_piex,,,Paid Partnership,"[{""cover_image_url"": ""https://p19-common-sign.tiktokcdn.com/tos-no1a-p-68c710-no/d90879792c0444cd821f88413cff45cb_1701013579~tplv-noop.image?dr=18692&refresh_token=692f6256&x-expires=1787658022&x-signature=UIAl1l7tHpWZdqA4RMgZi9RjxA0%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&Video",2026-08-25 05:39 UTC
v24044gl0000d274lpnog65o0gm7vekg,20250802,ouzzlefou2,,,Promotional Content,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oMggFuSmACrEkwkoRkpBFfjGxEIGIGFOO6OjfD~tplv-noop.image?dr=18692&refresh_token=c7ba3eba&x-expires=1787657971&x-signature=eCgs5hbPvCn6jgcYYoNaPMU3fN0%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v240",2026-08-25 05:39 UTC
v0f044gc0000crqs0lvog65mu94fv5g0,20240926,maeetjs,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-68c710-no/1589f9f2701d49f5989279d8ae318611_1727381641~tplv-noop.image?dr=18692&refresh_token=01160a58&x-expires=1787657979&x-signature=xhaJTdyH9Tq5jdgp8C4vixuxX7k%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&Video",2026-08-25 05:39 UTC
v0f044gc0000cp7hss7og65gpuaov6rg,20240523,aimeric_ced1,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-68c710-no/owAhBymPgzzIPASBwZB4PEcYnJHIieioJJWC35~tplv-noop.image?dr=18692&refresh_token=1b156f79&x-expires=1787657977&x-signature=vI%2BvHQuekG4AoPBHH8QtoYNQ%2FwQ%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoI",2026-08-25 05:39 UTC
v24044gl0000ctdgqsnog65moielv6f0,20241212,aleks.ytb,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/o8DqjZGDt5herrBVbEpnInlIHebLIIOfLIAAlM~tplv-noop.image?dr=18692&refresh_token=bd812c4b&x-expires=1787657989&x-signature=WYRPqDgEJvynDwEJc2wEpHG34zg%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v240",2026-08-25 05:39 UTC
v24044gl0000d501on7og65p83qlm3ug,20251215,charlotmr,,,Paid Partnership,"[{""cover_image_url"": ""https://p19-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/o0AVDDAbIXEBYBODBPZacI1P9UAgHii5LBDsQ~tplv-noop.image?dr=18692&refresh_token=3908c0c5&x-expires=1787657996&x-signature=gSHRr3wMcfqq9edvo3UB0psixQ4%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v2404",2026-08-25 05:39 UTC
v24044gl0000d6eu8dnog65hr8l8i41g,20260224,mcdonaldsfrance,,,Promotional Content,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oAkEUySbItjIISODI7fDfLGjQ2AFCreAH2yTQF~tplv-noop.image?dr=18692&refresh_token=1dedc7a2&x-expires=1787657970&x-signature=KzgGOm9yx%2B%2BSuXI1w7U6uy8IRGQ%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=",2026-08-25 05:39 UTC
v24044gl0000d3eimgnog65o0uuvjjcg,20251001,kassandrayaya29,,,Paid Partnership,"[{""url"": ""https://v77.tiktokcdn.com/b0b3f4d038c6455d9077f5a5ba89d139/6a8d7f3e/video/tos/useast2a/tos-useast2a-ve-68c810-euttp/oAPEzfF3mQD4CwgAty3gf3EDodI9RQvFkOISLB/?a=475769&bti=ODM6N2YuLjY6&&bt=770&ft=.NpOcInz7ThLiykGXq8Zmo&mime_type=video_mp4&rc=NWY2ZDszOmU3Z2lnZzY1ZEBpam15eHI5cmpsNjMzbzczNUA2MTB",2026-08-25 05:39 UTC
v24044gl0000d60sfs7og65pv189u6u0,20260203,mcdonaldsfrance,,,Promotional Content,"[{""url"": ""https://v77.tiktokcdn.com/2b06e0cc8bace00b47efa202c1ddabb2/6a8d7ef5/video/tos/useast2a/tos-useast2a-ve-68c810-euttp/ok9I8f4FfA0jDCcEIEzEAwDIuLAFIxhKTGf8LG/?a=475769&bti=ODM6N2YuLjY6&&bt=718&ft=.NpOcInz7ThLiykGXq8Zmo&mime_type=video_mp4&rc=OTw5MzdpZDNkMzY8ZGg7OkBpMzk8NHM5cnZ2OTMzbzczNUBjNDM",2026-08-25 05:39 UTC
v24044gl0000d6qqrt7og65juveoep5g,20260314,jack.traump,,,Paid Partnership,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/o0sxHBabZYA9ViLC2itZqEHEzE1BPBW9WB9FI~tplv-noop.image?dr=18692&refresh_token=93909cf1&x-expires=1787658034&x-signature=ySVsAjtc7RNGDjRyKZdgFjY1f28%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v2404",2026-08-25 05:39 UTC
v24044gl0000d3od73nog65q19p04660,20251016,dayonu_00,,,Paid Partnership,"[{""url"": ""https://v77.tiktokcdn.com/2cc01ae3c802622d86de7b88f9d990ed/6a8d7f01/video/tos/useast2a/tos-useast2a-ve-68c810-euttp/oQ3OFQfDkQ0EREoEFqeYv8MNhBMALEOHFgFOIg/?a=475769&bti=ODM6N2YuLjY6&&bt=1117&ft=.NpOcInz7ThLiykGXq8Zmo&mime_type=video_mp4&rc=NmU3aWg2NDtkNzk4Njk0N0BpMzkzPHQ5cjZnNjMzbzczNUAtMj",2026-08-25 05:39 UTC
v24044gl0000cul2q7nog65qgod88u00,20250210,mcdonaldsfrance,,,Promotional Content,"[{""cover_image_url"": ""https://p16-common-sign.tiktokcdn.com/tos-no1a-p-0037-no/oUfeBeX2FPDZEAEpLUIFDIiDDA5AVIjqo1IAAL~tplv-noop.image?dr=18692&refresh_token=76c3664a&x-expires=1787657973&x-signature=9RW5EmeazxeBHMxgH1VMrs%2BmGZg%3D&t=9276707c&ps=14f1eb3e&shp=9e36835a&shcp=ec394d43&idc=sg1&VideoID=v2",2026-08-25 05:39 UTC
v24044gl0000d23pfuvog65thv0qfmqg,20250728,pichetmel,,,Paid Partnership,"[{""url"": ""https://v77.tiktokcdn.com/651b8b14a3b22e3f51acb916f899ef47/6a8d7f37/video/tos/useast2a/tos-useast2a-ve-68c810-euttp/oENHfR4HEt0yAFXePgIQTALmJ7JDDqD7IIDfjt/?a=475769&bti=ODM6N2YuLjY6&&bt=528&ft=.NpOcInz7ThLiykGXq8Zmo&mime_type=video_mp4&rc=NWgzaDRpNTc2MzwzMzNmM0BpanB0eXc5cnhzNTMzbzczNUA2Yy9",2026-08-25 05:39 UTC
